FlightID,Route,Anom,CallSign,TimeInFlight,Heading,Speed,Altitude,Lat,Long,ClimbRate
0,1,0,DAL2582,0,270,188,700,40.65,-73.8167,-1
0,1,0,DAL2582,36,270,201,2000,40.65,-73.85,1952
0,1,0,DAL2582,83,217,265,3400,40.6097,-73.8894,2509
0,1,0,DAL2582,146,178,303,6600,40.5358,-73.8861,1728
0,1,0,DAL2582,208,207,310,7000,40.4644,-73.9333,146
0,1,0,DAL2582,269,207,314,6900,40.3933,-73.9817,-52
0,1,0,DAL2582,323,205,315,6900,40.3314,-74.0194,220
0,1,0,DAL2582,378,206,314,7300,40.2714,-74.0578,667
0,1,0,DAL2582,395,200,313,7700,40.25,-74.0681,689
0,1,0,DAL2582,439,208,316,8000,40.1994,-74.1036,387
0,1,0,DAL2582,457,200,314,8100,40.1781,-74.1139,-1
0,1,0,DAL2582,493,209,320,8000,40.1369,-74.1436,-1
0,1,0,DAL2582,520,201,316,8100,40.1044,-74.1597,-1
0,1,0,DAL2582,560,218,325,8000,40.0625,-74.2025,-120
0,1,0,DAL2582,620,215,322,7900,39.9964,-74.2636,-143
0,1,0,DAL2582,644,209,319,7800,39.9767,-74.2781,-484
0,1,0,DAL2582,682,218,321,7400,39.935,-74.3206,-484
0,1,0,DAL2582,706,213,320,7300,39.9111,-74.3411,-897
0,1,0,DAL2582,769,216,319,6100,39.8461,-74.4025,-624
0,1,0,DAL2582,831,227,316,6000,39.7917,-74.4789,-48
0,1,0,DAL2582,893,236,316,6000,39.7469,-74.5647,-1
0,1,0,DAL2582,955,236,318,6000,39.7019,-74.6522,-1
0,1,0,DAL2582,1018,236,318,6000,39.6567,-74.7386,-1
0,1,0,DAL2582,1080,236,318,6000,39.6147,-74.8186,-1
0,1,0,DAL2582,1112,237,318,6000,39.5956,-74.8572,-1
0,1,0,DAL2582,1173,239,283,6000,39.5667,-74.9197,-1
0,1,0,DAL2582,1234,239,277,6000,39.5247,-75.01,-1
0,1,0,DAL2582,1299,247,277,6000,39.4978,-75.0928,-1
0,1,0,DAL2582,1359,272,278,6000,39.5006,-75.1797,-1
0,1,0,DAL2582,1425,310,283,6000,39.5447,-75.2475,-1
0,1,0,DAL2582,1483,341,291,6000,39.6122,-75.2769,-1
0,1,0,DAL2582,1516,341,291,6000,39.6517,-75.295,-143
0,1,0,DAL2582,1609,302,238,5700,39.6942,-75.3833,-701
0,1,0,DAL2582,1670,283,227,4200,39.7058,-75.4514,-1085
0,1,0,DAL2582,1703,282,227,4000,39.7133,-75.4975,-126
0,1,0,DAL2582,1765,310,244,4000,39.7456,-75.5481,-432
0,1,0,DAL2582,1828,21,238,3100,39.7981,-75.5214,-576
0,1,0,DAL2582,1890,62,221,2800,39.8231,-75.4592,-624
0,1,0,DAL2582,1953,75,217,1800,39.8361,-75.3956,-912
0,1,0,DAL2582,2015,75,196,900,39.8489,-75.3322,1355
1,1,0,ENY3389,0,270,200,500,40.65,-73.8167,-1
1,1,0,ENY3389,54,270,221,2100,40.65,-73.8667,1737
1,1,0,ENY3389,114,217,275,3800,40.6,-73.9167,1871
1,1,0,ENY3389,147,195,273,5000,40.5586,-73.9317,2021
1,1,0,ENY3389,209,201,292,7000,40.4886,-73.9669,966
1,1,0,ENY3389,265,203,306,6900,40.4286,-74.0006,-58
1,1,0,ENY3389,313,200,299,6900,40.375,-74.0267,87
1,1,0,ENY3389,334,194,300,7000,40.3458,-74.0361,-1
1,1,0,ENY3389,374,179,306,6900,40.3008,-74.0356,290
1,1,0,ENY3389,396,193,302,7300,40.2764,-74.0428,909
1,1,0,ENY3389,440,210,315,7900,40.2242,-74.0831,762
1,1,0,ENY3389,459,199,312,8100,40.2036,-74.0925,109
1,1,0,ENY3389,495,211,318,8000,40.1639,-74.1236,-1
1,1,0,ENY3389,521,201,314,8100,40.1383,-74.1361,-1
1,1,0,ENY3389,555,210,311,8000,40.0939,-74.17,-1
1,1,0,ENY3389,583,210,310,8100,40.0706,-74.1875,-1
1,1,0,ENY3389,616,219,312,8000,40.035,-74.225,-95
1,1,0,ENY3389,646,214,313,8000,40.0061,-74.2503,-627
1,1,0,ENY3389,683,216,313,7300,39.9667,-74.2881,-1091
1,1,0,ENY3389,745,216,305,6200,39.9042,-74.3467,-576
1,1,0,ENY3389,808,216,300,6100,39.8431,-74.4056,-48
1,1,0,ENY3389,871,226,299,6100,39.7919,-74.4742,-48
1,1,0,ENY3389,932,237,305,6000,39.7531,-74.5528,-48
1,1,0,ENY3389,995,236,304,6000,39.7103,-74.6342,-1
1,1,0,ENY3389,1057,243,310,6000,39.6758,-74.7211,-1
1,1,0,ENY3389,1119,270,311,6000,39.6753,-74.8222,-1
1,1,0,ENY3389,1182,270,308,6000,39.6753,-74.9247,-1
1,1,0,ENY3389,1244,271,306,6000,39.6767,-75.0194,-290
1,1,0,ENY3389,1306,271,299,5400,39.6781,-75.1197,-480
1,1,0,ENY3389,1369,271,247,5000,39.6792,-75.1972,-192
1,1,0,ENY3389,1431,272,241,5000,39.6817,-75.2736,-48
1,1,0,ENY3389,1493,272,241,4900,39.6836,-75.3542,-480
1,1,0,ENY3389,1556,273,241,4000,39.6864,-75.4347,-432
1,1,0,ENY3389,1618,273,232,4000,39.6889,-75.5058,-1
1,1,0,ENY3389,1680,315,230,4000,39.7219,-75.5494,-1
1,1,0,ENY3389,1743,7,230,4000,39.7767,-75.5403,-720
1,1,0,ENY3389,1805,44,214,2500,39.8144,-75.4925,-968
1,1,0,ENY3389,1867,72,205,2000,39.8303,-75.4281,-558
1,1,0,ENY3389,1977,76,203,900,39.8497,-75.3264,1283
2,1,0,ENY3807,0,32,196,800,40.6522,-73.7618,-1
2,1,0,ENY3807,18,45,241,1000,40.6667,-73.749,2089
2,1,0,ENY3807,112,45,238,4700,40.645,-73.6586,2222
2,1,0,ENY3807,126,194,254,5000,40.6267,-73.6593,2108
2,1,0,ENY3807,149,197,283,6000,40.5988,-73.6702,2100
2,1,0,ENY3807,166,197,288,6400,40.5816,-73.6768,1412
2,1,0,ENY3807,183,197,288,6800,40.5628,-73.6841,686
2,1,0,ENY3807,201,200,291,6800,40.549,-73.6908,150
2,1,0,ENY3807,223,240,302,6900,40.5294,-73.7284,143
2,1,0,ENY3807,243,239,310,6900,40.5151,-73.7584,-1
2,1,0,ENY3807,263,239,306,6900,40.5018,-73.7859,-1
2,1,0,ENY3807,371,239,308,6900,40.4111,-73.8953,38
2,1,0,ENY3807,423,214,298,7000,40.3572,-73.9422,160
2,1,0,ENY3807,446,219,297,7100,40.3339,-73.9672,667
2,1,0,ENY3807,486,209,299,7700,40.2956,-73.995,529
2,1,0,ENY3807,548,213,316,8000,40.2283,-74.0528,145
2,1,0,ENY3807,610,214,316,8000,40.1617,-74.1106,-1
2,1,0,ENY3807,672,213,313,8000,40.0964,-74.1661,-1
2,1,0,ENY3807,784,216,308,8000,39.9844,-74.2717,-240
2,1,0,ENY3807,847,216,310,7300,39.9208,-74.3325,-816
2,1,0,ENY3807,909,216,311,6300,39.8625,-74.3883,-629
2,1,0,ENY3807,971,219,304,6000,39.8033,-74.4511,-145
2,1,0,ENY3807,1033,237,305,6000,39.7617,-74.5358,-1
2,1,0,ENY3807,1096,246,305,6000,39.7308,-74.6261,-1
2,1,0,ENY3807,1206,257,305,6000,39.7,-74.8,33
2,1,0,ENY3807,1279,264,306,6100,39.6903,-74.9161,-88
2,1,0,ENY3807,1342,259,306,5800,39.6769,-75.0089,-677
2,1,0,ENY3807,1403,264,304,4700,39.6692,-75.1092,-864
2,1,0,ENY3807,1467,272,300,4000,39.6708,-75.1881,-433
2,1,0,ENY3807,1500,266,300,4000,39.6667,-75.2667,-65
2,1,0,ENY3807,1560,285,307,3900,39.6833,-75.35,-500
2,1,0,ENY3807,1620,298,292,3000,39.7167,-75.4333,-587
2,1,0,ENY3807,1652,310,295,3000,39.7358,-75.4631,63
2,1,0,ENY3807,1716,340,241,3100,39.7939,-75.4906,-143
2,1,0,ENY3807,1778,45,228,2700,39.8264,-75.4486,-639
2,1,0,ENY3807,1838,76,216,1800,39.8381,-75.3856,-857
2,1,0,ENY3807,1932,80,158,500,39.85,-75.3,-830
3,1,0,ENY3809,0,299,199,800,40.6493,-73.8197,-1
3,1,0,ENY3809,74,222,229,3800,40.6186,-73.8905,2400
3,1,0,ENY3809,90,219,237,4400,40.6066,-73.9033,1901
3,1,0,ENY3809,175,219,267,7000,40.5311,-73.9333,1293
3,1,0,ENY3809,206,170,295,6900,40.4928,-73.9242,-66
3,1,0,ENY3809,266,202,287,6900,40.4319,-73.9567,496
3,1,0,ENY3809,327,206,287,7900,40.3669,-73.9992,750
3,1,0,ENY3809,362,203,299,8100,40.3306,-74.0192,100
3,1,0,ENY3809,387,211,308,8000,40.3019,-74.0414,-70
3,1,0,ENY3809,448,205,315,8000,40.2303,-74.0847,61
3,1,0,ENY3809,486,203,312,8100,40.1886,-74.1075,-1
3,1,0,ENY3809,503,209,307,8000,40.1708,-74.1203,-1
3,1,0,ENY3809,549,205,305,8100,40.1194,-74.1511,-1
3,1,0,ENY3809,563,216,304,8000,40.1028,-74.1669,-78
3,1,0,ENY3809,626,215,315,8000,40.0422,-74.2214,-248
3,1,0,ENY3809,684,215,307,7500,39.9783,-74.2806,-655
3,1,0,ENY3809,736,214,297,6800,39.9339,-74.3192,-1075
3,1,0,ENY3809,751,222,292,6300,39.9142,-74.3422,-677
3,1,0,ENY3809,798,214,302,6100,39.8725,-74.3786,-295
3,1,0,ENY3809,812,220,298,6000,39.8578,-74.3947,-1
3,1,0,ENY3809,860,215,290,6100,39.8139,-74.435,-1
3,1,0,ENY3809,985,236,304,6000,39.7286,-74.6019,-26
3,1,0,ENY3809,1092,235,300,6000,39.65,-74.75,-1
3,1,0,ENY3809,1172,237,300,6000,39.6022,-74.8453,-1
3,1,0,ENY3809,1241,254,305,6000,39.5811,-74.9411,-1
3,1,0,ENY3809,1359,272,306,6000,39.5847,-75.1267,-1
3,1,0,ENY3809,1429,292,304,6000,39.6158,-75.2294,-1
3,1,0,ENY3809,1483,291,254,6000,39.6361,-75.2978,-362
3,1,0,ENY3809,1545,290,244,5300,39.6578,-75.375,-816
3,1,0,ENY3809,1608,303,238,4300,39.6881,-75.4358,-960
3,1,0,ENY3809,1670,330,239,3300,39.7422,-75.4758,-1
3,1,0,ENY3809,1732,340,236,3000,39.7931,-75.4994,-545
3,1,0,ENY3809,1857,63,223,1600,39.8394,-75.3808,-706
3,1,0,ENY3809,1919,75,171,800,39.8503,-75.3286,1039
4,1,0,ENY3817,0,30,183,800,40.6519,-73.7628,1313
4,1,0,ENY3817,16,52,196,1400,40.6629,-73.752,1818
4,1,0,ENY3817,33,82,186,1800,40.6661,-73.7389,1800
4,1,0,ENY3817,56,92,237,2600,40.6681,-73.7102,2063
4,1,0,ENY3817,97,192,227,4000,40.6382,-73.6897,2262
4,1,0,ENY3817,117,221,232,4900,40.6258,-73.7013,2842
4,1,0,ENY3817,135,231,234,5800,40.6124,-73.7219,2333
4,1,0,ENY3817,153,230,245,6300,40.6012,-73.7389,1263
4,1,0,ENY3817,173,231,275,6600,40.5861,-73.7616,571
4,1,0,ENY3817,216,229,307,6900,40.5498,-73.8136,269
4,1,0,ENY3817,240,229,307,6900,40.5306,-73.8416,293
4,1,0,ENY3817,339,229,296,7500,40.4483,-73.9272,375
4,1,0,ENY3817,400,204,304,7900,40.3817,-73.9664,192
4,1,0,ENY3817,464,209,306,7900,40.3047,-74.0214,51
4,1,0,ENY3817,517,208,303,8000,40.245,-74.0631,52
4,1,0,ENY3817,579,208,302,8000,40.1786,-74.1083,-1
4,1,0,ENY3817,590,214,297,8000,40.1667,-74.1189,-1
4,1,0,ENY3817,641,207,297,8000,40.1122,-74.1544,-1
4,1,0,ENY3817,703,214,300,8000,40.0494,-74.2094,-355
4,1,0,ENY3817,827,216,280,6900,39.9367,-74.3167,-460
4,1,0,ENY3817,964,217,280,6000,39.8178,-74.4314,-207
4,1,0,ENY3817,1088,236,292,6000,39.7347,-74.5903,-1
4,1,0,ENY3817,1150,236,293,6000,39.6933,-74.67,-1
4,1,0,ENY3817,1274,236,304,6000,39.6111,-74.8275,-1
4,1,0,ENY3817,1347,236,305,6000,39.5608,-74.9253,-1
4,1,0,ENY3817,1461,260,276,6000,39.54,-75.0842,-1
4,1,0,ENY3817,1531,289,284,6000,39.5633,-75.1747,-1
4,1,0,ENY3817,1650,321,284,6000,39.6667,-75.2833,-1
4,1,0,ENY3817,1710,314,276,6000,39.7167,-75.35,-149
4,1,0,ENY3817,1771,275,241,5700,39.7211,-75.4144,-645
4,1,0,ENY3817,1896,260,227,4000,39.7017,-75.5586,-545
4,1,0,ENY3817,1958,325,228,4000,39.7386,-75.5925,-387
4,1,0,ENY3817,2020,360,220,3200,39.7933,-75.5931,-484
4,1,0,ENY3817,2082,72,217,3000,39.8097,-75.5283,-145
4,1,0,ENY3817,2144,75,216,2900,39.8233,-75.4619,-528
4,1,0,ENY3817,2207,76,211,1900,39.8367,-75.3942,-864
4,1,0,ENY3817,2269,75,169,1100,39.8469,-75.345,-726
4,1,0,ENY3817,2331,76,157,400,39.8567,-75.2953,-677
5,1,0,ENY3845,0,78,177,600,40.65,-73.7667,-1
5,1,0,ENY3845,69,98,193,3000,40.6604,-73.7034,2292
5,1,0,ENY3845,89,121,241,4000,40.6465,-73.6814,2036
5,1,0,ENY3845,125,121,262,4900,40.6203,-73.6797,2000
5,1,0,ENY3845,182,238,272,7100,40.5836,-73.7561,1059
5,1,0,ENY3845,244,224,299,7000,40.5283,-73.8253,-58
5,1,0,ENY3845,286,213,304,7000,40.4842,-73.8628,111
5,1,0,ENY3845,352,211,298,7200,40.415,-73.9181,293
5,1,0,ENY3845,368,202,299,7400,40.3983,-73.9269,716
5,1,0,ENY3845,419,214,308,8000,40.3431,-73.9756,571
5,1,0,ENY3845,431,201,308,8000,40.3347,-73.9797,-1
5,1,0,ENY3845,480,213,312,8000,40.2814,-74.0244,-1
5,1,0,ENY3845,493,206,310,8000,40.2656,-74.0344,-1
5,1,0,ENY3845,540,214,316,8000,40.2142,-74.08,-1
5,1,0,ENY3845,607,210,316,8000,40.1453,-74.1322,-1
5,1,0,ENY3845,667,212,316,8000,40.0781,-74.1875,-1
5,1,0,ENY3845,728,215,319,8000,40.0117,-74.2486,-307
5,1,0,ENY3845,804,215,298,7300,39.9406,-74.3142,-739
5,1,0,ENY3845,866,216,297,6300,39.8797,-74.3717,-624
5,1,0,ENY3845,929,217,300,6000,39.8178,-74.4314,-96
5,1,0,ENY3845,1053,236,304,6000,39.7317,-74.5967,-1
5,1,0,ENY3845,1116,239,304,6000,39.6919,-74.6817,-1
5,1,0,ENY3845,1178,260,307,6000,39.6794,-74.7733,-1
5,1,0,ENY3845,1281,260,305,6000,39.6558,-74.9381,-257
5,1,0,ENY3845,1365,259,302,5200,39.6372,-75.0636,-781
5,1,0,ENY3845,1427,268,298,4100,39.6347,-75.1608,-582
5,1,0,ENY3845,1530,291,296,3600,39.6753,-75.2958,-452
5,1,0,ENY3845,1613,300,302,2700,39.7275,-75.415,-658
5,1,0,ENY3845,1676,326,291,2000,39.7908,-75.4703,-1
5,1,0,ENY3845,1738,42,239,2000,39.8325,-75.4217,-339
5,1,0,ENY3845,1800,77,206,1300,39.8442,-75.3547,-720
5,1,0,ENY3845,1863,74,155,500,39.8547,-75.3056,-762
6,1,0,ENY3878,81,210,185,2000,40.6,-73.8,1768
6,1,0,ENY3878,112,229,206,3300,40.5858,-73.8214,2571
6,1,0,ENY3878,123,214,230,3800,40.5745,-73.8319,2222
6,1,0,ENY3878,166,208,249,5300,40.5383,-73.8568,2034
6,1,0,ENY3878,182,209,274,5800,40.5191,-73.8703,2459
6,1,0,ENY3878,227,209,304,7800,40.4689,-73.906,1658
6,1,0,ENY3878,258,210,308,7900,40.4341,-73.9302,122
6,1,0,ENY3878,276,210,310,7900,40.4205,-73.9404,65
6,1,0,ENY3878,350,210,307,8000,40.3367,-74.0014,141
6,1,0,ENY3878,361,200,307,8100,40.3244,-74.0072,-1
6,1,0,ENY3878,404,210,304,8000,40.2775,-74.0412,-49
6,1,0,ENY3878,483,210,314,8000,40.1883,-74.1058,-1
6,1,0,ENY3878,544,209,314,8000,40.125,-74.1511,-1
6,1,0,ENY3878,604,211,308,8000,40.0581,-74.2039,58
6,1,0,ENY3878,647,215,307,8100,40.0164,-74.2414,-283
6,1,0,ENY3878,710,216,305,7500,39.9592,-74.2961,-816
6,1,0,ENY3878,772,217,303,6400,39.8981,-74.3553,-677
6,1,0,ENY3878,834,216,295,6100,39.8375,-74.4119,-144
6,1,0,ENY3878,897,229,300,6100,39.7875,-74.4858,-48
6,1,0,ENY3878,959,237,303,6000,39.7456,-74.57,-1
6,1,0,ENY3878,1021,236,302,6100,39.7031,-74.6514,48
6,1,0,ENY3878,1083,235,299,6100,39.6606,-74.7317,-1
6,1,0,ENY3878,1146,236,295,6100,39.6228,-74.8044,-50
6,1,0,ENY3878,1202,237,295,6000,39.5858,-74.8772,-51
6,1,0,ENY3878,1263,245,302,6000,39.5558,-74.9592,-1
6,1,0,ENY3878,1326,281,300,6000,39.5703,-75.0586,-1
6,1,0,ENY3878,1388,280,302,6000,39.5825,-75.1514,-1
6,1,0,ENY3878,1452,280,302,6000,39.5964,-75.2522,-1
6,1,0,ENY3878,1512,282,302,6000,39.6111,-75.345,-1
6,1,0,ENY3878,1649,312,257,6000,39.6942,-75.4636,-340
6,1,0,ENY3878,1706,262,224,4900,39.6856,-75.5397,-893
6,1,0,ENY3878,1817,355,223,3500,39.7833,-75.55,-866
6,1,0,ENY3878,1893,54,226,2200,39.8164,-75.4897,-696
6,1,0,ENY3878,1955,74,209,1900,39.8308,-75.4231,-387
6,1,0,ENY3878,2017,75,181,1400,39.8414,-75.3708,-576
6,1,0,ENY3878,2080,75,161,700,39.8517,-75.3206,-667
7,1,0,DAL2582,0,295,183,1000,40.6481,-73.8166,-1
7,1,0,DAL2582,17,269,193,1700,40.6504,-73.8329,1886
7,1,0,DAL2582,35,237,222,2100,40.6456,-73.8512,1538
7,1,0,DAL2582,56,219,268,2700,40.6291,-73.8692,2000
7,1,0,DAL2582,77,225,298,3500,40.6121,-73.8903,2927
7,1,0,DAL2582,97,211,311,4700,40.5916,-73.9095,3375
7,1,0,DAL2582,125,201,325,6200,40.5583,-73.9273,2483
7,1,0,DAL2582,155,203,325,7100,40.5211,-73.9462,1000
7,1,0,DAL2582,185,203,326,7200,40.4851,-73.9651,-1
7,1,0,DAL2582,215,202,330,7100,40.4491,-73.9841,-1
7,1,0,DAL2582,245,203,329,7200,40.4117,-74.0037,100
7,1,0,DAL2582,275,203,330,7200,40.3751,-74.0228,218
7,1,0,DAL2582,300,203,333,7400,40.346,-74.0378,625
7,1,0,DAL2582,323,202,331,7700,40.3149,-74.0539,658
7,1,0,DAL2582,373,203,333,8200,40.2525,-74.0859,441
7,1,0,DAL2582,391,203,328,8200,40.2305,-74.0973,-1
7,1,0,DAL2582,421,203,330,8200,40.1962,-74.1149,-1
7,1,0,DAL2582,437,203,331,8200,40.1763,-74.1252,-1
7,1,0,DAL2582,458,203,333,8200,40.149,-74.1392,-1
7,1,0,DAL2582,477,203,331,8200,40.1239,-74.152,-1
7,1,0,DAL2582,496,209,330,8200,40.1008,-74.1648,-1
7,1,0,DAL2582,514,217,327,8200,40.081,-74.1821,-1
7,1,0,DAL2582,536,217,328,8200,40.0614,-74.2005,-1
7,1,0,DAL2582,566,217,330,8200,40.0249,-74.2346,-1
7,1,0,DAL2582,611,217,327,8200,39.9763,-74.2804,-1
7,1,0,DAL2582,641,217,327,8200,39.9452,-74.3101,-1
7,1,0,DAL2582,671,217,325,8200,39.9181,-74.3359,-800
7,1,0,DAL2582,701,217,321,7400,39.8819,-74.3703,-1700
7,1,0,DAL2582,731,217,319,6500,39.8506,-74.3999,-1180
7,1,0,DAL2582,762,217,313,6200,39.8205,-74.4286,-353
7,1,0,DAL2582,782,219,314,6200,39.8009,-74.4471,-1
7,1,0,DAL2582,800,245,311,6200,39.7852,-74.4702,-1
7,1,0,DAL2582,820,278,308,6200,39.7817,-74.5036,-1
7,1,0,DAL2582,839,278,307,6200,39.7853,-74.5339,-1
7,1,0,DAL2582,857,251,311,6200,39.7831,-74.5621,-1
7,1,0,DAL2582,879,233,311,6200,39.7679,-74.5914,-1
7,1,0,DAL2582,909,233,312,6200,39.7444,-74.6298,-1
7,1,0,DAL2582,938,234,312,6200,39.7253,-74.6617,-1
7,1,0,DAL2582,968,232,311,6200,39.699,-74.7047,-1
7,1,0,DAL2582,998,232,312,6200,39.6747,-74.7438,-1
7,1,0,DAL2582,1020,233,297,6200,39.6585,-74.7702,-1
7,1,0,DAL2582,1039,232,273,6200,39.6453,-74.7918,-1
7,1,0,DAL2582,1080,233,258,6200,39.6186,-74.8354,-1
7,1,0,DAL2582,1110,232,258,6200,39.6021,-74.8623,-1
7,1,0,DAL2582,1137,233,259,6200,39.5807,-74.8973,-1
7,1,0,DAL2582,1153,264,259,6200,39.5747,-74.9174,-1
7,1,0,DAL2582,1172,288,260,6200,39.5785,-74.9418,-1
7,1,0,DAL2582,1194,291,260,6200,39.5867,-74.9713,-1
7,1,0,DAL2582,1210,264,258,6200,39.5891,-74.9877,-1
7,1,0,DAL2582,1229,231,261,6200,39.5818,-75.0118,-1
7,1,0,DAL2582,1251,228,261,6200,39.5645,-75.0362,-1
7,1,0,DAL2582,1282,227,261,6200,39.5443,-75.0636,-1
7,1,0,DAL2582,1321,229,262,6200,39.5147,-75.1039,-1
7,1,0,DAL2582,1337,250,260,6200,39.5067,-75.1212,-1
7,1,0,DAL2582,1354,270,259,6200,39.505,-75.1467,-1
7,1,0,DAL2582,1382,283,259,6200,39.5052,-75.1829,-1
7,1,0,DAL2582,1399,321,265,6200,39.5153,-75.2043,-1
7,1,0,DAL2582,1416,355,273,6200,39.5309,-75.2125,-1
7,1,0,DAL2582,1432,25,277,6200,39.5485,-75.2082,-1
7,1,0,DAL2582,1460,31,276,6200,39.5695,-75.1929,-1
7,1,0,DAL2582,1478,30,275,6200,39.5888,-75.1784,-1
7,1,0,DAL2582,1508,30,276,6200,39.6187,-75.156,-1
7,1,0,DAL2582,1527,36,278,6200,39.6398,-75.1398,-1
7,1,0,DAL2582,1545,71,283,6200,39.6517,-75.1185,-1
7,1,0,DAL2582,1563,106,283,6200,39.6517,-75.0914,-1
7,1,0,DAL2582,1579,138,278,6200,39.642,-75.0726,-1
7,1,0,DAL2582,1596,170,274,6200,39.6249,-75.0629,-1
7,1,0,DAL2582,1612,206,266,6200,39.6109,-75.0652,-1
7,1,0,DAL2582,1630,245,260,6200,39.5956,-75.0831,-1
7,1,0,DAL2582,1648,284,260,6200,39.5935,-75.1071,-1
7,1,0,DAL2582,1664,312,264,6200,39.6006,-75.1242,-1
7,1,0,DAL2582,1682,356,270,6200,39.6166,-75.1352,-1
7,1,0,DAL2582,1698,25,276,6200,39.6371,-75.1309,-1
7,1,0,DAL2582,1743,30,275,6200,39.6772,-75.1009,-1
7,1,0,DAL2582,1773,30,276,6200,39.7073,-75.0784,-1
7,1,0,DAL2582,1789,14,275,6200,39.7248,-75.0676,-1
7,1,0,DAL2582,1811,351,270,6200,39.749,-75.0691,-1
7,1,0,DAL2582,1841,351,269,6200,39.7808,-75.0764,-1
7,1,0,DAL2582,1861,0,274,6200,39.8017,-75.0804,-1
7,1,0,DAL2582,1877,24,278,6200,39.8197,-75.0736,-1
7,1,0,DAL2582,1893,61,269,6200,39.8314,-75.0563,-1
7,1,0,DAL2582,1909,85,260,6200,39.8348,-75.035,-146
7,1,0,DAL2582,1934,88,250,6100,39.8358,-75.0032,-764
7,1,0,DAL2582,1964,89,245,5500,39.8365,-74.9632,-900
7,1,0,DAL2582,1994,88,247,5200,39.8374,-74.9244,-333
7,1,0,DAL2582,2018,86,249,5200,39.8382,-74.8937,-133
7,1,0,DAL2582,2039,79,244,5100,39.8411,-74.8682,-789
7,1,0,DAL2582,2056,55,243,4700,39.8473,-74.8453,-1333
7,1,0,DAL2582,2075,25,236,4300,39.8603,-74.8331,-698
7,1,0,DAL2582,2099,21,236,4200,39.8779,-74.824,-143
7,1,0,DAL2582,2117,4,230,4200,39.8989,-74.8176,-1
7,1,0,DAL2582,2134,325,217,4200,39.912,-74.8256,-1
7,1,0,DAL2582,2150,291,212,4200,39.9205,-74.8397,-1
7,1,0,DAL2582,2168,280,211,4200,39.9236,-74.8581,-273
7,1,0,DAL2582,2194,280,215,4000,39.9271,-74.8883,-536
7,1,0,DAL2582,2224,279,213,3700,39.9305,-74.9168,-764
7,1,0,DAL2582,2249,259,216,3300,39.929,-74.9492,-732
7,1,0,DAL2582,2265,258,217,3200,39.9259,-74.9667,-130
7,1,0,DAL2582,2295,256,215,3200,39.9194,-74.9994,-1
7,1,0,DAL2582,2311,257,215,3200,39.9161,-75.0167,-632
7,1,0,DAL2582,2352,257,213,2600,39.9072,-75.0615,-930
7,1,0,DAL2582,2382,257,208,2100,39.9008,-75.0939,-900
7,1,0,DAL2582,2412,257,173,1700,39.8951,-75.1227,-808
7,1,0,DAL2582,2434,257,155,1400,39.8915,-75.1409,-714
7,1,0,DAL2582,2454,257,147,1200,39.8885,-75.1558,-632
7,1,0,DAL2582,2472,257,146,1000,39.8859,-75.1693,-682
7,1,0,DAL2582,2498,257,146,700,39.8822,-75.188,-571
7,1,0,DAL2582,2514,256,147,600,39.8799,-75.1999,-375
8,1,0,ENY3389,0,301,188,500,40.6445,-73.8084,-1
8,1,0,ENY3389,18,277,199,1100,40.6504,-73.8257,1833
8,1,0,ENY3389,36,247,220,1600,40.6474,-73.8428,1950
8,1,0,ENY3389,58,233,235,2400,40.6367,-73.8654,2684
8,1,0,ENY3389,74,224,238,3300,40.6258,-73.8811,3091
8,1,0,ENY3389,91,220,245,4100,40.6137,-73.8956,2757
8,1,0,ENY3389,111,211,253,5000,40.5959,-73.9097,2049
8,1,0,ENY3389,132,207,291,5500,40.5758,-73.925,1459
8,1,0,ENY3389,148,186,315,5900,40.557,-73.9316,2000
8,1,0,ENY3389,174,186,321,6900,40.5247,-73.9354,2182
8,1,0,ENY3389,192,196,328,7500,40.5067,-73.9394,1846
8,1,0,ENY3389,213,205,321,8100,40.4787,-73.9534,1050
8,1,0,ENY3389,232,207,337,8200,40.4527,-73.9695,150
8,1,0,ENY3389,253,206,341,8200,40.4272,-73.9852,-1
8,1,0,ENY3389,277,202,328,8200,40.3969,-74.0026,-1
8,1,0,ENY3389,296,200,334,8200,40.3763,-74.0123,-1
8,1,0,ENY3389,315,202,338,8200,40.3485,-74.0253,-1
8,1,0,ENY3389,337,204,338,8200,40.3206,-74.0399,-1
8,1,0,ENY3389,367,204,337,8200,40.2841,-74.0602,-1
8,1,0,ENY3389,397,204,336,8200,40.2568,-74.0756,-1
8,1,0,ENY3389,414,204,336,8200,40.2268,-74.0922,-1
8,1,0,ENY3389,444,204,333,8200,40.1866,-74.1144,-1
8,1,0,ENY3389,489,204,331,8200,40.1306,-74.145,-1
8,1,0,ENY3389,514,206,333,8200,40.1024,-74.1607,-1
8,1,0,ENY3389,537,216,330,8200,40.0745,-74.1828,-1
8,1,0,ENY3389,558,218,329,8200,40.0551,-74.2013,-1
8,1,0,ENY3389,598,219,328,8200,40.0138,-74.2419,-1
8,1,0,ENY3389,618,222,328,8200,39.9896,-74.2683,-581
8,1,0,ENY3389,660,224,316,7600,39.9484,-74.313,-814
8,1,0,ENY3389,677,240,304,7400,39.9357,-74.3362,-800
8,1,0,ENY3389,720,220,308,6800,39.9045,-74.3925,-787
8,1,0,ENY3389,738,227,308,6600,39.8898,-74.4099,-565
